id,event_id,latitude,longitude,type,area,date_time,slope,state,country,fips,scc,fuel_1hr,fuel_10hr,fuel_100hr,fuel_1khr,fuel_10khr,fuel_gt10khr,shrub,grass,rot,duff,litter,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,consumption_flaming,consumption_smoldering,consumption_residual,consumption_duff,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,heat,pm25,pm10,co,co2,ch4,nox,nh3,so2,voc,VEG,canopy,fccs_number
1,1,47.631,-120.273,WF,46.0,201407010000Z,10.0,WA,USA,53007,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.36,0.0,1.0,0.36,7.0,8.0,9.0,12.0,80.0,40.0,3.02423218702,0.185990756267,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,295345286.944839,1.1550500000000001,1.362959,11.786094,241.41535299999993,0.6158480000000001,0.34442000000000006,0.19700699999999996,0.14471,2.831971999999999,Sagebrush shrubland,0.0,56
10,10,47.621,-120.27,WF,46.0,201407010000Z,10.0,WA,USA,53007,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.11,0.0,1.0,0.09,7.0,8.0,9.0,12.0,80.0,40.0,0.620784150908,0.0455434978896,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,60795313.8827,0.242728,0.286429,2.4905169999999996,50.027302,0.129754,0.071007,0.04159099999999999,0.030043999999999994,0.5979260000000001,Sagebrush Shrubland - Sparse,0.0,60
100,100,48.19,-120.181,WF,46.0,201407010000Z,10.0,WA,USA,53047,2810001000,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,1.1,0.06,7.0,8.0,9.0,12.0,80.0,40.0,12.5342169728,4.11581184289,3.07629591419,2.67918384103,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1307653300.510638,9.692664000000004,11.437339000000009,110.82152200000002,1411.4454940000012,5.462898000000003,1.6953160000000007,1.8224270000000002,0.8888299999999996,26.19736699999999,Douglas-fir - ponderosa pine forest,13.52,52
101,101,47.953,-119.9,WF,46.0,201407010000Z,10.0,WA,USA,53007,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.11,0.0,1.0,0.09,7.0,8.0,9.0,12.0,80.0,40.0,0.620784150908,0.0455434978896,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,60795313.8827,0.242728,0.286429,2.4905169999999996,50.027302,0.129754,0.071007,0.04159099999999999,0.030043999999999994,0.5979260000000001,Sagebrush Shrubland - Sparse,0.0,60
102,102,48.372,-120.645,WF,46.0,201407010000Z,10.0,WA,USA,53007,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.06,0.0,1.0,0.0,7.0,8.0,9.0,12.0,80.0,40.0,3.70260924404,0.200189264133,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,360965579.574667,1.3930869999999997,1.6438359999999996,14.163847,293.80419,0.7414880000000001,0.4205340000000001,0.236875,0.17594500000000005,3.4051490000000006,Vaccinium - Heather shrubland,0.0,237
103,103,47.557,-120.296,WF,46.0,201407010000Z,10.0,WA,USA,53007,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.11,0.0,1.0,0.09,7.0,8.0,9.0,12.0,80.0,40.0,0.620784150908,0.0455434978896,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,60795313.8827,0.242728,0.286429,2.4905169999999996,50.027302,0.129754,0.071007,0.04159099999999999,0.030043999999999994,0.5979260000000001,Sagebrush Shrubland - Sparse,0.0,60
104,104,48.333,-119.706,WF,46.0,201407010000Z,10.0,WA,USA,53047,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.11,0.0,1.0,0.09,7.0,8.0,9.0,12.0,80.0,40.0,0.620784150908,0.0455434978896,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,60795313.8827,0.242728,0.286429,2.4905169999999996,50.027302,0.129754,0.071007,0.04159099999999999,0.030043999999999994,0.5979260000000001,Sagebrush Shrubland - Sparse,0.0,60
105,105,48.334,-120.087,WF,46.0,201407010000Z,10.0,WA,USA,53047,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.11,0.0,1.0,0.09,7.0,8.0,9.0,12.0,80.0,40.0,0.620784150908,0.0455434978896,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,60795313.8827,0.242728,0.286429,2.4905169999999996,50.027302,0.129754,0.071007,0.04159099999999999,0.030043999999999994,0.5979260000000001,Sagebrush Shrubland - Sparse,0.0,60
106,106,48.329,-120.663,WF,46.0,201407010000Z,10.0,WA,USA,53007,2810001000,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,1.1,0.06,7.0,8.0,9.0,12.0,80.0,40.0,12.5342169728,4.11581184289,3.07629591419,2.67918384103,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1307653300.510638,9.692664000000004,11.437339000000009,110.82152200000002,1411.4454940000012,5.462898000000003,1.6953160000000007,1.8224270000000002,0.8888299999999996,26.19736699999999,Douglas-fir - ponderosa pine forest,13.52,52
107,107,48.333,-119.706,WF,46.0,201407010000Z,10.0,WA,USA,53047,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.11,0.0,1.0,0.09,7.0,8.0,9.0,12.0,80.0,40.0,0.620784150908,0.0455434978896,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,60795313.8827,0.242728,0.286429,2.4905169999999996,50.027302,0.129754,0.071007,0.04159099999999999,0.030043999999999994,0.5979260000000001,Sagebrush Shrubland - Sparse,0.0,60
108,108,48.377,-119.993,WF,46.0,201407010000Z,10.0,WA,USA,53047,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.11,0.0,1.0,0.09,7.0,8.0,9.0,12.0,80.0,40.0,0.620784150908,0.0455434978896,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,60795313.8827,0.242728,0.286429,2.4905169999999996,50.027302,0.129754,0.071007,0.04159099999999999,0.030043999999999994,0.5979260000000001,Sagebrush Shrubland - Sparse,0.0,60
109,109,48.26,-120.035,WF,46.0,201407010000Z,10.0,WA,USA,53047,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.11,0.0,1.0,0.09,7.0,8.0,9.0,12.0,80.0,40.0,0.620784150908,0.0455434978896,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,60795313.8827,0.242728,0.286429,2.4905169999999996,50.027302,0.129754,0.071007,0.04159099999999999,0.030043999999999994,0.5979260000000001,Sagebrush Shrubland - Sparse,0.0,60
11,11,47.64,-120.276,WF,46.0,201407010000Z,10.0,WA,USA,53007,2810001000,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,1.1,0.06,7.0,8.0,9.0,12.0,80.0,40.0,12.5342169728,4.11581184289,3.07629591419,2.67918384103,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1307653300.510638,9.692664000000004,11.437339000000009,110.82152200000002,1411.4454940000012,5.462898000000003,1.6953160000000007,1.8224270000000002,0.8888299999999996,26.19736699999999,Douglas-fir - ponderosa pine forest,13.52,52
110,110,48.106,-120.126,WF,46.0,201407010000Z,10.0,WA,USA,53047,2810001000,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,1.1,0.06,7.0,8.0,9.0,12.0,80.0,40.0,12.5342169728,4.11581184289,3.07629591419,2.67918384103,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1307653300.510638,9.692664000000004,11.437339000000009,110.82152200000002,1411.4454940000012,5.462898000000003,1.6953160000000007,1.8224270000000002,0.8888299999999996,26.19736699999999,Douglas-fir - ponderosa pine forest,13.52,52
111,111,48.406,-120.001,WF,46.0,201407010000Z,10.0,WA,USA,53047,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.11,0.0,1.0,0.09,7.0,8.0,9.0,12.0,80.0,40.0,0.620784150908,0.0455434978896,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,60795313.8827,0.242728,0.286429,2.4905169999999996,50.027302,0.129754,0.071007,0.04159099999999999,0.030043999999999994,0.5979260000000001,Sagebrush Shrubland - Sparse,0.0,60
112,112,48.518,-120.08,WF,46.0,201407010000Z,10.0,WA,USA,53047,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,0.0,1.0,0.21,7.0,8.0,9.0,12.0,80.0,40.0,0.60810453365,0.032005501771,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,59265700.03153999,0.22812799999999997,0.2691939999999999,2.3177969999999997,48.19767999999999,0.12137899999999999,0.06903200000000001,0.038761000000000004,0.028850999999999995,0.5572870000000001,Idaho fescue - Bluebunch wheatgrass grassland,0.0,41
113,113,48.518,-120.08,WF,46.0,201407010000Z,10.0,WA,USA,53047,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,0.0,1.0,0.21,7.0,8.0,9.0,12.0,80.0,40.0,0.60810453365,0.032005501771,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,59265700.03153999,0.22812799999999997,0.2691939999999999,2.3177969999999997,48.19767999999999,0.12137899999999999,0.06903200000000001,0.038761000000000004,0.028850999999999995,0.5572870000000001,Idaho fescue - Bluebunch wheatgrass grassland,0.0,41
114,114,48.374,-120.631,WF,46.0,201407010000Z,10.0,WA,USA,53007,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.06,0.0,1.0,0.0,7.0,8.0,9.0,12.0,80.0,40.0,3.70260924404,0.200189264133,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,360965579.574667,1.3930869999999997,1.6438359999999996,14.163847,293.80419,0.7414880000000001,0.4205340000000001,0.236875,0.17594500000000005,3.4051490000000006,Vaccinium - Heather shrubland,0.0,237
115,115,48.329,-120.663,WF,46.0,201407010000Z,10.0,WA,USA,53007,2810001000,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,1.1,0.06,7.0,8.0,9.0,12.0,80.0,40.0,12.5342169728,4.11581184289,3.07629591419,2.67918384103,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1307653300.510638,9.692664000000004,11.437339000000009,110.82152200000002,1411.4454940000012,5.462898000000003,1.6953160000000007,1.8224270000000002,0.8888299999999996,26.19736699999999,Douglas-fir - ponderosa pine forest,13.52,52
116,116,48.325,-120.692,WF,46.0,201407010000Z,10.0,WA,USA,53007,2810001000,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,1.1,0.06,7.0,8.0,9.0,12.0,80.0,40.0,12.5342169728,4.11581184289,3.07629591419,2.67918384103,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1307653300.510638,9.692664000000004,11.437339000000009,110.82152200000002,1411.4454940000012,5.462898000000003,1.6953160000000007,1.8224270000000002,0.8888299999999996,26.19736699999999,Douglas-fir - ponderosa pine forest,13.52,52
117,117,47.657,-120.821,WF,46.0,201407010000Z,10.0,WA,USA,53007,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.07,7.0,8.0,9.0,12.0,80.0,40.0,1.22400098993,0.0644211047332,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,119290810.43361601,0.45918299999999995,0.5418240000000001,4.665297,97.01306199999998,0.24431899999999995,0.138949,0.078032,0.058088,1.1217149999999998,Showy sedge - Alpine black sedge grassland,0.0,63
118,118,47.667,-120.824,WF,46.0,201407010000Z,10.0,WA,USA,53007,2810001000,0.1,0.4,1.7,4.4,13.6,0.0,0.43,0.12,24.9,1.3,0.08,7.0,8.0,9.0,12.0,80.0,40.0,19.414114857,16.4475081102,18.2295251116,4.26904193903,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,2316286169.5548277,32.988762999999985,38.926748999999994,398.748562,3691.819776000001,19.126788000000005,3.6072239999999978,6.508880000000002,2.435884,93.56513199999999,Whitebark pine / Subalpine fir forest,11.45,61
119,119,47.647,-120.894,WF,46.0,201407010000Z,10.0,WA,USA,53007,2810001000,1.5,2.6,2.5,2.0,3.7,7.0,2.23,0.14,32.7,1.5,0.02,7.0,8.0,9.0,12.0,80.0,40.0,19.0893555815,15.8028836496,22.7881276504,10.1697019831,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,2274530667.3068748,35.86371199999999,42.31917199999998,435.3704029999999,3917.0832689999997,20.839975000000003,3.733956000000002,7.102682999999999,2.5970630000000003,102.10121100000003,Douglas-fir - Western Hemlock - Western redcedar / Vine maple forest,10.6,9
12,12,47.658,-120.296,WF,46.0,201407010000Z,10.0,WA,USA,53007,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.11,0.0,1.0,0.09,7.0,8.0,9.0,12.0,80.0,40.0,0.620784150908,0.0455434978896,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,60795313.8827,0.242728,0.286429,2.4905169999999996,50.027302,0.129754,0.071007,0.04159099999999999,0.030043999999999994,0.5979260000000001,Sagebrush Shrubland - Sparse,0.0,60
120,120,48.469,-119.989,WF,46.0,201407010000Z,10.0,WA,USA,53047,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,0.0,1.0,0.21,7.0,8.0,9.0,12.0,80.0,40.0,0.60810453365,0.032005501771,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,59265700.03153999,0.22812799999999997,0.2691939999999999,2.3177969999999997,48.19767999999999,0.12137899999999999,0.06903200000000001,0.038761000000000004,0.028850999999999995,0.5572870000000001,Idaho fescue - Bluebunch wheatgrass grassland,0.0,41
121,121,48.525,-120.021,WF,46.0,201407010000Z,10.0,WA,USA,53047,2810001000,0.4,0.9,0.4,0.4,1.1,0.6,0.22,0.15,2.8,1.1,0.06,7.0,8.0,9.0,12.0,80.0,40.0,12.5342169728,4.11581184289,3.07629591419,2.67918384103,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,1307653300.510638,9.692664000000004,11.437339000000009,110.82152200000002,1411.4454940000012,5.462898000000003,1.6953160000000007,1.8224270000000002,0.8888299999999996,26.19736699999999,Douglas-fir - ponderosa pine forest,13.52,52
122,122,48.401,-120.045,WF,46.0,201407010000Z,10.0,WA,USA,53047,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.11,0.0,1.0,0.09,7.0,8.0,9.0,12.0,80.0,40.0,0.620784150908,0.0455434978896,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,60795313.8827,0.242728,0.286429,2.4905169999999996,50.027302,0.129754,0.071007,0.04159099999999999,0.030043999999999994,0.5979260000000001,Sagebrush Shrubland - Sparse,0.0,60
123,123,48.518,-120.08,WF,46.0,201407010000Z,10.0,WA,USA,53047,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,0.0,1.0,0.21,7.0,8.0,9.0,12.0,80.0,40.0,0.60810453365,0.032005501771,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,59265700.03153999,0.22812799999999997,0.2691939999999999,2.3177969999999997,48.19767999999999,0.12137899999999999,0.06903200000000001,0.038761000000000004,0.028850999999999995,0.5572870000000001,Idaho fescue - Bluebunch wheatgrass grassland,0.0,41
124,124,48.207,-120.05,WF,46.0,201407010000Z,10.0,WA,USA,53047,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.11,0.0,1.0,0.09,7.0,8.0,9.0,12.0,80.0,40.0,0.620784150908,0.0455434978896,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,60795313.8827,0.242728,0.286429,2.4905169999999996,50.027302,0.129754,0.071007,0.04159099999999999,0.030043999999999994,0.5979260000000001,Sagebrush Shrubland - Sparse,0.0,60
125,125,48.352,-120.563,WF,46.0,201407010000Z,10.0,WA,USA,53047,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.06,0.0,1.0,0.0,7.0,8.0,9.0,12.0,80.0,40.0,3.70260924404,0.200189264133,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,360965579.574667,1.3930869999999997,1.6438359999999996,14.163847,293.80419,0.7414880000000001,0.4205340000000001,0.236875,0.17594500000000005,3.4051490000000006,Vaccinium - Heather shrubland,0.0,237
126,126,48.378,-120.602,WF,46.0,201407010000Z,10.0,WA,USA,53047,2810001000,0.1,0.4,1.7,4.4,13.6,0.0,0.43,0.12,24.9,1.3,0.08,7.0,8.0,9.0,12.0,80.0,40.0,19.414114857,16.4475081102,18.2295251116,4.26904193903,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,2316286169.5548277,32.988762999999985,38.926748999999994,398.748562,3691.819776000001,19.126788000000005,3.6072239999999978,6.508880000000002,2.435884,93.56513199999999,Whitebark pine / Subalpine fir forest,11.45,61
127,127,47.675,-120.842,WF,46.0,201407010000Z,10.0,WA,USA,53007,2810001000,0.1,0.4,1.7,4.4,13.6,0.0,0.43,0.12,24.9,1.3,0.08,7.0,8.0,9.0,12.0,80.0,40.0,19.414114857,16.4475081102,18.2295251116,4.26904193903,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,2316286169.5548277,32.988762999999985,38.926748999999994,398.748562,3691.819776000001,19.126788000000005,3.6072239999999978,6.508880000000002,2.435884,93.56513199999999,Whitebark pine / Subalpine fir forest,11.45,61
128,128,48.372,-120.645,WF,46.0,201407010000Z,10.0,WA,USA,53007,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.06,0.0,1.0,0.0,7.0,8.0,9.0,12.0,80.0,40.0,3.70260924404,0.200189264133,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,360965579.574667,1.3930869999999997,1.6438359999999996,14.163847,293.80419,0.7414880000000001,0.4205340000000001,0.236875,0.17594500000000005,3.4051490000000006,Vaccinium - Heather shrubland,0.0,237
129,129,46.004,-116.928,WF,46.0,201407010000Z,10.0,OR,USA,53003,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,0.0,1.0,0.21,7.0,8.0,9.0,12.0,80.0,40.0,1.77175617672,0.0932503250906,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,172674041.39001694,0.664673,0.7843029999999999,6.753059000000001,140.427289,0.35366400000000003,0.20112100000000002,0.11296000000000002,0.084072,1.623688,Idaho fescue - Bluebunch wheatgrass grassland,0.0,235
13,13,47.656,-120.31,WF,46.0,201407010000Z,10.0,WA,USA,53007,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.11,0.0,1.0,0.09,7.0,8.0,9.0,12.0,80.0,40.0,0.620784150908,0.0455434978896,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,60795313.8827,0.242728,0.286429,2.4905169999999996,50.027302,0.129754,0.071007,0.04159099999999999,0.030043999999999994,0.5979260000000001,Sagebrush Shrubland - Sparse,0.0,60
130,130,46.013,-116.93,WF,46.0,201407010000Z,10.0,ID,USA,53003,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,0.0,1.0,0.21,7.0,8.0,9.0,12.0,80.0,40.0,1.77175617672,0.0932503250906,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,172674041.39001694,0.664673,0.7843029999999999,6.753059000000001,140.427289,0.35366400000000003,0.20112100000000002,0.11296000000000002,0.084072,1.623688,Idaho fescue - Bluebunch wheatgrass grassland,0.0,235
131,131,45.992,-116.94,WF,46.0,201407010000Z,10.0,OR,USA,53003,2810001000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,0.0,1.0,0.21,7.0,8.0,9.0,12.0,80.0,40.0,1.77175617672,0.0932503250906,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,172674041.39001694,0.664673,0.7843029999999999,6.753059000000001,140.427289,0.35366400000000003,0.20112100000000002,0.11296000000000002,0.084072,1.623688,Idaho fescue - Bluebunch wheatgrass grassland,0.0,235
